PNU,Year,Month,Price,DealArea,PblntfPclnd,RegstrSe,Lndcgr,LndpclAr,PrposArea1,PrposArea2,LadUseSittn,TpgrphHg,TpgrphFrm,RoadSide,PclndIndex,PclndChgRt,AcmtlPclndChgRt,LargeClPclndIndex,LargeClPclndChgRt,LargeClAcmtlPclndChgRt,PPI,CPI,MT1,MT1_500m,MT1_1000m,MT1_3000m,CS2,CS2_500m,CS2_1000m,CS2_3000m,PS3,PS3_500m,PS3_1000m,PS3_3000m,SC4,SC4_500m,SC4_1000m,SC4_3000m,AC5,AC5_500m,AC5_1000m,AC5_3000m,PK6,PK6_500m,PK6_1000m,PK6_3000m,OL7,OL7_500m,OL7_1000m,OL7_3000m,SW8,SW8_500m,SW8_1000m,SW8_3000m,BK9,BK9_500m,BK9_1000m,BK9_3000m,CT1,CT1_500m,CT1_1000m,CT1_3000m,AG2,AG2_500m,AG2_1000m,AG2_3000m,PO3,PO3_500m,PO3_1000m,PO3_3000m,AT4,AT4_500m,AT4_1000m,AT4_3000m,AD5,AD5_500m,AD5_1000m,AD5_3000m,FD6,FD6_500m,FD6_1000m,FD6_3000m,CE7,CE7_500m,CE7_1000m,CE7_3000m,HP8,HP8_500m,HP8_1000m,HP8_3000m,PM9,PM9_500m,PM9_1000m,PM9_3000m,LandUsePlans
2917013800201060000,2017,5,4726,15868.0,10200,Re2,Lc05,15868,A143,A200,Us930,Hg03,Fm07,Rs01,82.848,0.427,1.245,80.399,0.453,1.507,101.21,97.546,1697,0,0,5,542,0,4,68,543,0,5,107,332,2,5,25,358,1,9,399,399,1,6,48,422,2,4,26,7325,0,0,0,662,0,1,48,553,0,4,8,602,0,5,200,1558,0,0,8,414,2,9,24,628,0,1,6,507,0,15,901,276,2,8,236,1143,0,0,100,1422,0,0,32,UFM200(3)/UOA120(2)/UQA01X(1)/UQV300(3)/UQA410(3)/UFM120(3)/UNE413(1)/UFM100(3)/UQA410(1)/UQA430(3)/UFM200(1)/UQT220(3)
2917013800106920015,2018,4,226896,3084.0,120000,Re1,Lc02,3084,A142,A200,Us610,Hg02,Fm04,Rs08,85.632,0.315,1.106,83.645,0.364,1.373,103.04,98.931,1468,0,0,4,710,0,2,55,255,1,2,81,971,0,1,20,1311,0,0,343,617,0,2,47,650,0,5,26,8283,0,0,0,1625,0,0,40,523,0,4,8,604,0,5,157,1449,0,0,7,247,1,9,24,358,1,1,7,350,1,17,752,572,0,6,209,876,0,1,86,2076,0,0,28,UQA430(3)/UNE413(1)/UQA420(1)/UQA01X(1)
2917013800102310001,2014,9,76502,3660.0,37100,Re1,Lc02,3660,A144,A200,Us610,Hg02,Fm05,Rs08,77.847,0.09,0.835,74.584,0.07,0.909,104.2,94.49,1811,0,0,1,82,1,1,23,837,0,2,49,978,0,1,15,2047,0,0,124,359,1,2,26,78,4,5,25,9019,0,0,0,2265,0,0,8,1239,0,0,5,133,9,10,99,1854,0,0,3,196,1,2,24,1094,0,0,3,92,9,13,235,349,2,5,112,964,0,1,13,2540,0,0,2,UNE413(1)/UDV100(2)/UQA430(1)/UQA01X(1)
2917013700106270003,2020,2,98285,4375.0,41000,Re1,Lc02,4375,A144,A200,Us610,Hg02,Fm03,Rs08,92.048,0.265,0.525,91.698,0.388,0.777,103.74,100.16,2920,0,0,1,1686,0,0,3,1573,0,0,6,1511,0,0,3,3847,0,0,0,645,0,1,8,1462,0,0,11,10820,0,0,0,2896,0,0,1,1787,0,0,3,1490,0,0,15,2243,0,0,3,328,1,2,20,2745,0,0,2,1100,0,0,54,435,1,1,25,2624,0,0,4,2918,0,0,2,UQA430(1)/UQA01X(1)/UDV100(1)/UQW800(3)/UNE413(1)/ZQ0001(1)/UOC800(1)
4671041026100860001,2014,2,14499,7629.0,14200,Re1,Lc05,7629,A144,A200,Us610,Hg02,Fm07,Rs10,71.73,0.201,0.264,75.683,0.201,0.31,104.78,93.98,2302,0,0,1,2093,0,0,3,1951,0,0,5,1891,0,0,3,4493,0,0,0,959,0,1,8,1871,0,0,8,11467,0,0,0,2316,0,0,1,1986,0,0,3,1975,0,0,14,1597,0,0,3,361,1,1,20,2547,0,0,2,881,0,3,54,967,0,1,22,2318,0,0,3,2314,0,0,2,UNE413(2)/UFM120(1)/UPB200(1)/UQA430(1)/UMZ100(2)/UDV100(1)/UOC800(1)
4671041028101130001,2021,12,75632,3203.0,24600,Re1,Lc02,3203,A144,A200,Us610,Hg03,Fm05,Rs12,97.482,0.291,4.137,97.42,0.3,3.671,113.21,104.04,1475,0,0,1,1742,0,0,2,1395,0,0,5,1233,0,0,4,5835,0,0,0,1726,0,0,3,1198,0,0,3,12793,0,0,0,1730,0,0,1,1412,0,0,2,1349,0,0,6,432,1,1,3,1255,0,0,28,1885,0,0,3,565,0,2,40,589,0,1,12,1541,0,0,3,1539,0,0,2,UMZ100(1)/UFM120(3)/UQA430(1)/UDV100(1)
4671041028105450000,2020,2,24197,5081.0,24000,Re1,Lc02,5081,A144,A200,Us610,Hg02,Fm08,Rs10,90.783,0.407,0.793,91.517,0.311,0.624,103.74,100.16,1046,0,0,1,1453,0,0,1,853,0,1,5,940,0,1,3,5921,0,0,0,1392,0,0,5,360,1,1,3,13631,0,0,0,1438,0,0,1,990,0,1,2,1084,0,0,6,588,0,1,3,440,2,3,32,1308,0,0,3,627,0,7,49,740,0,2,20,1138,0,0,3,1133,0,0,2,UMZ100(1)/UQA430(1)/UQQ310(3)/UDV100(1)/UQA121(3)/UQS122(3)
4671041029200540000,2015,5,10882,8518.0,920,Re2,Lc05,8518,A144,A200,Us720,Hg03,Fm07,Rs10,73.465,0.219,1.192,77.524,0.199,0.932,100.87,94.89,1540,0,0,1,1883,0,0,1,1174,0,0,5,1367,0,0,3,5412,0,0,0,1489,0,0,8,1124,0,0,3,15027,0,0,0,1871,0,0,1,1545,0,0,3,1455,0,0,6,1576,0,0,3,105,3,9,33,776,0,1,4,532,0,3,47,741,0,3,20,1596,0,0,3,1591,0,0,2,UFM120(1)/UMZ100(1)/UJC100(2)/UQA430(1)/UEG100(3)/UDV100(1)/UJC200(2)
4671041030200910001,2019,12,36149,2579.0,1890,Re2,Lc05,2579,A144,A200,Us720,Hg03,Fm07,Rs12,90.069,0.403,4.729,90.949,0.289,3.896,103.7,99.719,2341,0,0,1,2640,0,0,1,1882,0,0,5,1739,0,0,3,5019,0,0,0,1446,0,0,10,1912,0,0,3,15868,0,0,0,2630,0,0,1,2087,0,0,3,2134,0,0,6,2371,0,0,3,250,1,6,32,65,1,1,4,1302,0,0,50,1304,0,0,20,2386,0,0,3,2381,0,0,2,UFM120(1)/UMZ100(1)/UQA430(1)/UDV100(1)/UFE100(2)
4671040027200680000,2013,3,1250,227306.0,513,Re2,Lc05,227306,A144,A200,Us720,Hg04,Fm07,Rs12,71.008,0.084,0.244,74.913,0.103,0.244,105.26,92.952,3388,0,0,0,3188,0,0,0,2931,0,0,1,2617,0,0,1,4500,0,0,0,652,0,1,8,2915,0,0,1,17384,0,0,0,4115,0,0,0,560,0,1,1,2944,0,0,1,3056,0,0,0,394,1,4,27,530,0,2,3,1078,0,0,22,2348,0,0,16,3211,0,0,0,3200,0,0,0,UFM120(1)/UDV100(1)/UQA430(1)/UMZ100(2)
4671040027200860000,2014,2,3720,114347.0,415,Re2,Lc05,114347,A171,A262,Us710,Hg04,Fm07,Rs12,71.73,0.201,0.264,75.683,0.201,0.31,104.78,93.98,3574,0,0,0,3352,0,0,0,3502,0,0,0,3370,0,0,0,4163,0,0,0,682,0,2,4,3506,0,0,0,18398,0,0,0,5190,0,0,0,543,0,1,1,3271,0,0,0,3249,0,0,0,525,0,4,17,561,0,2,4,808,0,1,5,2574,0,0,5,3365,0,0,0,3355,0,0,0,UMZ100(2)/UQC001(3)/UFM110(2)/UQC001(2)/UFM200(2)/UQB300(2)
4671040027200980000,2014,2,3720,29851.0,350,Re2,Lc05,29851,A171,A200,Us720,Hg04,Fm04,Rs12,71.73,0.201,0.264,75.683,0.201,0.31,104.78,93.98,4029,0,0,0,3695,0,0,0,3956,0,0,0,3770,0,0,0,4552,0,0,0,722,0,1,4,3957,0,0,0,18696,0,0,0,5391,0,0,0,756,0,1,1,3725,0,0,0,3703,0,0,0,768,0,3,18,740,0,2,8,1263,0,0,9,2171,0,0,4,3819,0,0,0,3808,0,0,0,UFM110(1)/UQC001(1)/UMZ100(2)
4671039024201020002,2017,6,1202,78669.0,759,Re2,Lc05,78669,A171,A262,Us720,Hg04,Fm07,Rs10,79.227,0.538,2.567,82.505,0.383,1.839,100.81,97.338,5453,0,0,0,2337,0,0,1,5029,0,0,0,5027,0,0,0,6484,0,0,0,2280,0,0,1,3739,0,0,0,20000,0,0,0,5490,0,0,0,4895,0,0,0,5564,0,0,0,5142,0,0,0,126,1,2,29,501,0,2,14,664,0,3,14,533,0,1,4,6984,0,0,0,6977,0,0,0,UMZ100(2)/UEG100(3)/UFM110(2)/UQC001(2)/UFM200(2)/UQB100(3)/UQB300(2)
4671039024201020001,2017,6,638,297521.0,403,Re2,Lc05,297521,A171,A262,Us720,Hg04,Fm07,Rs12,79.227,0.538,2.567,82.505,0.383,1.839,100.81,97.338,5251,0,0,0,2690,0,0,1,5334,0,0,0,5335,0,0,0,6838,0,0,0,2392,0,0,1,3382,0,0,0,20000,0,0,0,5492,0,0,0,5127,0,0,0,5262,0,0,0,5216,0,0,0,474,1,1,26,711,0,2,14,905,0,2,13,866,0,1,4,7310,0,0,0,7302,0,0,0,UMZ100(2)/UQB200(3)/UEG100(3)/UFM110(2)/UMI100(3)/UQC001(2)/UFM120(3)/UFM200(2)/UQB300(3)/UMZ100(3)/UQB300(2)/UFN100(3)
4688040028201220018,2022,8,1455,17175.0,665,Re2,Lc05,17175,A162,A271,Us710,Hg04,Fm05,Rs10,99.661,0.296,2.583,99.681,0.255,2.321,119.98,108.63,3453,0,0,0,2271,0,0,1,3541,0,0,0,3543,0,0,0,6837,0,0,0,3781,0,0,0,2262,0,0,3,20000,0,0,0,3688,0,0,0,5566,0,0,0,3460,0,0,0,3419,0,0,0,403,1,2,29,350,1,1,14,2517,0,0,6,2636,0,0,2,6915,0,0,0,6883,0,0,0,UMZ100(1)/UQB200(3)/UFM100(2)/UFM110(2)/UQC001(2)/UFM200(2)/UMZ100(3)/UQB300(2)
4688040028103270000,2020,6,21701,4608.0,14500,Re1,Lc02,4608,A163,A262,Us610,Hg02,Fm07,Rs10,91.624,0.277,1.877,92.454,0.263,1.654,102.48,99.71,3379,0,0,0,3004,0,0,0,3492,0,0,0,3493,0,0,0,6060,0,0,0,3679,0,0,0,2438,0,0,3,20000,0,0,0,3562,0,0,0,5849,0,0,0,3362,0,0,0,3348,0,0,0,403,1,3,31,476,1,4,14,1719,0,0,8,2755,0,0,2,6146,0,0,0,6112,0,0,0,UMZ100(1)/UJC100(2)/UQC001(3)/UQB200(2)/UFM100(3)/UFM110(3)/UQM110(2)/UJC200(2)/UMZ100(3)/UQB300(2)
4688040027202750000,2019,9,1021,47972.0,490,Re2,Lc05,47972,A171,A200,Us720,Hg04,Fm07,Rs12,88.846,0.344,3.651,90.147,0.284,2.979,103.8,99.794,2041,0,0,1,2074,0,0,1,2181,0,0,1,2182,0,0,1,4279,0,0,0,2216,0,0,1,374,2,2,2,20000,0,0,0,2073,0,0,1,4927,0,0,0,1978,0,0,1,2028,0,0,2,235,1,3,34,350,2,2,13,393,4,5,27,1961,0,0,6,4341,0,0,0,4312,0,0,0,UFM100(1)/UEA120(3)/UMZ100(2)/UQC001(1)/UEG100(3)/UJB100(3)/UFM110(1)/UEA110(3)/UQB300(3)/UMZ100(3)
4688040026201130000,2013,2,395,4066.0,315,Re2,Lc05,4066,A171,A200,Us720,Hg04,Fm07,Rs12,70.911,0.07,0.141,74.837,0.071,0.142,105.68,93.038,1062,0,0,1,963,0,1,2,1187,0,0,1,1187,0,0,1,4289,0,0,0,1104,0,0,6,920,0,2,2,20000,0,0,0,965,0,1,1,3901,0,0,0,976,0,1,1,1067,0,0,2,162,2,5,28,784,0,3,14,623,0,15,37,970,0,2,12,4312,0,0,0,4291,0,0,0,UFM100(1)/UMZ100(1)/UFM110(1)/UQC001(1)
4688040027200750000,2022,6,885,56033.0,598,Re2,Lc05,56033,A171,A200,Us720,Hg04,Fm05,Rs12,99.069,0.307,1.974,99.158,0.295,1.784,120.1,108.21,1748,0,0,1,1572,0,0,2,1856,0,0,1,1856,0,0,1,3537,0,0,0,1694,0,0,6,1027,0,0,2,20000,0,0,0,1577,0,0,1,4441,0,0,0,1660,0,0,1,1761,0,0,2,368,1,5,33,1061,0,0,10,957,0,3,38,1572,0,0,13,3558,0,0,0,3538,0,0,0,UFM100(1)/UFM200(3)/UQC001(1)/UQB200(3)/UMZ100(2)/UFM110(1)/UQB300(3)
4688040026200730000,2017,8,1651,96901.0,490,Re2,Lc05,96901,A171,A200,Us720,Hg03,Fm07,Rs06,79.77,0.381,3.094,83.132,0.357,2.613,101.35,98.058,2552,0,0,2,1918,0,0,2,2602,0,0,2,2519,0,0,2,3020,0,0,0,1897,0,0,7,2367,0,0,3,20000,0,0,0,2282,0,0,1,4604,0,0,0,2475,0,0,3,2580,0,0,5,249,1,1,37,1856,0,0,14,1207,0,0,47,1095,0,0,14,2989,0,0,1,2982,0,0,1,UFM100(1)/UQC001(1)/UMZ100(2)/UEG100(3)/UIA200(2)/UFM110(1)/UQB300(3)/UIA100(2)
4688040026200290000,2013,1,728,16463.0,441,Re2,Lc05,16463,A171,A281,Us720,Hg02,Fm07,Rs12,70.862,0.071,0.071,74.784,0.071,0.071,104.96,92.728,3412,0,0,0,1913,0,0,1,3131,0,0,0,2967,0,0,1,3564,0,0,0,968,0,1,6,3205,0,0,0,20000,0,0,0,3177,0,0,0,4662,0,0,0,3380,0,0,0,3325,0,0,0,698,0,2,28,1229,0,0,10,1146,0,0,14,813,0,2,9,3482,0,0,0,3490,0,0,0,UMZ100(1)/UEG100(3)/UFM100(2)/UFM110(2)/UFM120(2)/UQC001(2)/UMA100(2)/UFM200(2)/UQD001(2)/UQB300(2)/UMB200(2)
4476041025100980007,2021,12,36801,5131.0,13500,Re1,Lc02,5131,A171,A200,Us610,Hg02,Fm03,Rs08,98.683,0.188,2.382,97.764,0.243,2.81,113.21,104.04,1847,0,0,1,4027,0,0,0,3610,0,0,0,3230,0,0,0,5135,0,0,0,1564,0,0,2,1751,0,0,1,20000,0,0,0,7680,0,0,0,9416,0,0,0,4546,0,0,0,1202,0,0,5,411,1,7,51,2517,0,0,3,1221,0,0,15,1899,0,0,2,4666,0,0,0,4759,0,0,0,UMZ100(1)/UEA110(1)/UQC001(1)
4476041025200050002,2016,6,4490,18928.0,4830,Re2,Lc05,18928,A164,A200,Us720,Hg03,Fm07,Rs10,88.748,0.144,0.939,86.162,0.188,0.888,98.09,95.611,2998,0,0,1,2463,0,0,1,3276,0,0,0,1691,0,0,2,4506,0,0,0,2942,0,0,1,2840,0,0,1,20000,0,0,0,8698,0,0,0,9447,0,0,0,2988,0,0,1,1994,0,0,3,319,2,7,53,3053,0,0,0,271,1,2,5,3061,0,0,0,3111,0,0,0,3205,0,0,0,UMZ100(1)/UEG100(3)/UQB100(2)/UQB300(3)/UFM200(1)
4476041027201210000,2021,8,1710,11107.0,3310,Re2,Lc05,11107,A164,A200,Us720,Hg04,Fm05,Rs12,97.877,0.203,1.546,96.872,0.24,1.872,110.86,102.75,2857,0,0,1,2334,0,0,1,3112,0,0,0,1534,0,0,2,4610,0,0,0,2803,0,0,2,2879,0,0,1,20000,0,0,0,8887,0,0,0,9341,0,0,0,2846,0,0,1,2181,0,0,3,449,2,5,53,3068,0,0,0,95,1,2,6,2917,0,0,4,2966,0,0,1,3059,0,0,0,UMZ100(1)/UQB100(1)/UQB100(3)/UMZ100(3)/UFM200(1)
4476041023104380005,2017,10,18999,6798.0,11700,Re1,Lc02,4843,A171,A200,Us610,Hg02,Fm04,Rs08,90.84,0.157,1.544,89.118,0.259,2.407,102.14,98.077,1521,0,0,1,937,0,1,1,1800,0,0,2,602,0,2,3,4021,0,0,0,1453,0,0,4,2589,0,0,1,20000,0,0,0,9683,0,0,0,7787,0,0,0,1512,0,0,1,963,0,1,4,164,1,3,63,1897,0,0,1,982,0,1,14,1604,0,0,5,1655,0,0,1,1756,0,0,1,UMZ100(1)/UJC100(2)/UQC001(1)/UEA110(1)/UJC200(2)
4476041021100220002,2020,2,15124,5802.0,14400,Re1,Lc02,5802,A171,A200,Us610,Hg02,Fm07,Rs06,95.049,0.133,0.249,93.389,0.124,0.252,103.74,100.16,630,0,1,1,152,1,1,1,927,0,1,2,467,1,3,3,4693,0,0,0,570,0,2,4,1693,0,0,1,20000,0,0,0,9734,0,0,0,7151,0,0,0,620,0,1,1,206,1,4,4,709,0,5,54,2383,0,0,1,704,0,8,13,703,0,5,5,754,0,1,1,854,0,1,1,UQB100(3)/UMZ100(1)/UEA110(1)/UQC001(1)
4476041021200070006,2022,6,3000,27156.0,2700,Re2,Lc05,27156,A171,A262,Us720,Hg03,Fm05,Rs12,99.687,0.159,1.017,99.021,0.206,1.285,120.1,108.21,1024,0,0,1,1548,0,0,1,726,0,1,2,725,0,1,3,5403,0,0,0,601,0,3,4,514,0,1,2,20000,0,0,0,8105,0,0,0,5588,0,0,0,1035,0,0,1,716,0,2,4,386,1,6,66,3069,0,0,0,494,1,10,12,833,0,5,5,937,0,1,1,861,0,1,1,UMZ100(1)/UOC300(1)/UQC001(3)/UFM110(2)/UQC001(2)/UFM120(3)/UFM200(2)/UMZ100(3)/UQB300(2)
4476042028201610001,2018,3,6898,21744.0,3080,Re2,Lc05,21744,A164,A200,Us720,Hg03,Fm07,Rs12,91.803,0.227,0.658,90.298,0.28,0.756,102.91,98.751,2227,0,0,1,2686,0,0,1,1942,0,0,2,1941,0,0,2,5711,0,0,0,1629,0,0,4,1541,0,0,2,20000,0,0,0,7075,0,0,0,4366,0,0,0,2238,0,0,1,1901,0,0,4,185,3,11,75,3520,0,0,0,1229,0,0,12,2014,0,0,5,2158,0,0,1,2089,0,0,1,UMZ100(1)/UQB100(2)/UQB100(3)/UMZ100(3)/UFM200(1)
4476041028200420001,2017,6,6749,32301.0,2760,Re2,Lc05,32301,A164,A200,Us720,Hg04,Fm07,Rs10,90.307,0.162,0.948,88.079,0.271,1.212,100.81,97.338,2712,0,0,1,2621,0,0,1,2317,0,0,1,2319,0,0,1,5603,0,0,0,2737,0,0,1,1290,0,0,4,20000,0,0,0,5596,0,0,0,3302,0,0,0,3555,0,0,0,2695,0,0,4,95,3,8,84,2013,0,0,1,1475,0,0,12,3358,0,0,0,2439,0,0,1,3357,0,0,0,UMZ100(1)/UFM200(1)/UQB200(3)/UQB100(2)
4476042026200300001,2015,2,4233,101554.0,2440,Re2,Lc05,101554,A171,A264,Us720,Hg03,Fm07,Rs12,86.861,0.071,0.13,84.234,0.074,0.122,100.96,94.587,1904,0,0,1,1863,0,0,1,1422,0,0,2,1424,0,0,1,4720,0,0,0,1930,0,0,1,1861,0,0,3,20000,0,0,0,4714,0,0,0,2592,0,0,1,4450,0,0,0,1853,0,0,4,286,1,7,78,1209,0,0,2,1735,0,0,13,4253,0,0,0,2269,0,0,1,4251,0,0,0,UEA120(3)/UMZ100(2)/UQC001(3)/UFM110(2)/UEG100(3)/UQC001(2)/UQW400(2)/UFM200(2)/UQQ300(2)/UQB100(2)/UQS122(2)/UMZ100(3)/UQN170(2)
4476042027200020009,2017,6,4922,229566.0,2910,Re2,Lc05,229566,A171,A262,Us720,Hg03,Fm07,Rs12,90.307,0.162,0.948,88.079,0.271,1.212,100.81,97.338,1461,0,0,1,1533,0,0,1,670,0,1,2,672,0,1,1,4010,0,0,0,1488,0,0,1,1566,0,0,4,20000,0,0,0,4003,0,0,0,1922,0,0,1,4411,0,0,0,1330,0,0,4,461,2,10,61,915,0,1,2,1388,0,0,15,3545,0,0,0,2596,0,0,1,4496,0,0,0,UMZ100(2)/UQC001(3)/UFM110(2)/UEG100(3)/UQC001(2)/UFM200(2)/UQB100(2)/UQB300(3)/UMZ100(3)/UQB300(2)
4476042025105580007,2020,3,28325,9179.0,24200,Re1,Lc28,9179,A164,A200,Us430,Hg02,Fm07,Rs08,95.15,0.107,0.356,93.489,0.106,0.358,102.82,99.94,1265,0,0,1,1499,0,0,2,504,0,1,3,502,0,1,1,2995,0,0,1,1280,0,0,3,1572,0,0,3,20000,0,0,0,2988,0,0,1,1501,0,0,1,3356,0,0,0,1042,0,0,4,133,3,9,40,828,0,1,4,1094,0,0,18,2456,0,0,3,3153,0,0,0,3404,0,0,0,UMZ100(1)/UFM200(3)/UQC001(3)/UJC100(3)/UQB100(1)/UFM110(3)/UQB100(3)/UMZ100(3)
4476042027103500002,2018,4,16332,2650.0,12600,Re1,Lc02,2650,A171,A200,Us610,Hg02,Fm07,Rs12,91.962,0.173,0.833,90.506,0.231,0.989,103.04,98.931,1347,0,0,2,1613,0,0,10,836,0,1,11,1334,0,0,4,2013,0,0,9,1342,0,0,19,642,0,1,5,20000,0,0,0,2006,0,0,3,2145,0,0,3,2533,0,0,5,1186,0,0,13,905,0,1,29,944,0,1,7,583,0,4,85,1766,0,0,31,2536,0,0,2,2624,0,0,2,UMZ100(1)/UQB200(1)
4476025040103400013,2013,5,102933,1943.0,34600,Re1,Lc01,1943,A141,A200,Us610,Hg02,Fm07,Rs08,85.672,-0.004,0.229,82.619,0.063,0.336,104.57,92.823,1358,0,0,3,953,0,1,31,767,0,2,23,875,0,1,10,944,0,1,47,352,1,6,47,478,1,1,10,20000,0,0,0,1059,0,0,12,1087,0,0,18,929,0,1,33,799,0,1,11,1362,0,0,19,220,2,2,48,349,2,13,485,127,3,9,99,939,0,1,43,847,0,1,24,UMZ100(1)/UQK110(3)/UOC300(2)/UFM120(3)/UQA410(1)/UML200(2)
4476025028106020001,2021,9,89054,3088.0,92100,Re1,Lc02,3088,A143,A200,Us610,Hg01,Fm05,Rs10,98.079,0.206,1.756,97.086,0.221,2.097,111.27,103.17,955,0,1,4,700,0,4,31,478,1,2,25,479,1,1,11,860,0,5,47,202,1,17,48,398,1,2,11,20000,0,0,0,777,0,2,12,821,0,3,17,512,0,8,33,191,1,6,11,1061,0,0,24,425,1,11,53,108,1,78,486,290,2,22,102,458,1,8,44,218,1,4,24,UQT200(2)/UMZ100(1)/UOC300(1)/UQA430(1)/UFM200(2)/UML200(1)
4476031029107950001,2017,3,46762,3100.8,19000,Re1,Lc02,3100.8,A171,A200,Us610,Hg02,Fm03,Rs08,89.894,0.163,0.486,87.452,0.214,0.492,101.7,97.565,1594,0,0,3,1599,0,0,33,812,0,1,19,811,0,1,10,1662,0,0,47,891,0,1,52,1639,0,0,5,20000,0,0,0,1472,0,0,18,1690,0,0,22,1582,0,0,30,1663,0,0,11,405,1,3,46,902,0,1,56,640,0,2,512,673,0,3,115,1439,0,0,44,1602,0,0,24,UMZ100(1)/UOC300(1)/UEA110(1)/UQC001(1)
4476031029200090001,2016,2,5747,7670.0,5620,Re2,Lc05,7670,A143,A200,Us720,Hg03,Fm07,Rs12,88.198,0.17,0.313,85.589,0.135,0.217,97.56,95.64,2097,0,0,3,461,1,4,23,871,0,1,9,868,0,2,9,2125,0,0,35,593,0,5,39,2331,0,0,4,20000,0,0,0,461,1,7,16,518,0,4,17,2105,0,0,29,2275,0,0,9,162,3,8,48,468,1,2,54,382,8,36,437,459,1,14,90,2013,0,0,43,2139,0,0,23,UMZ100(1)/UOC300(1)/UBB200(3)/UQN140(3)/UQB100(3)/UQA430(1)/UQQ300(3)/UOF200(3)/UBB500(3)/UML200(2)/UFM200(1)/UQT300(3)
4476031028200270005,2022,7,2989,15052.0,2590,Re2,Lc05,15052,A171,A264,Us720,Hg04,Fm05,Rs12,99.829,0.143,1.162,99.227,0.209,1.497,120.44,108.73,2602,0,0,1,1099,0,0,4,2435,0,0,1,1197,0,0,2,4076,0,0,0,1347,0,0,6,2434,0,0,1,20000,0,0,0,1073,0,0,7,1470,0,0,6,4079,0,0,0,2678,0,0,3,312,3,7,46,81,5,5,10,1194,0,0,46,178,1,1,17,4022,0,0,0,4089,0,0,0,UMZ100(2)/UFM110(2)/UQC001(2)/UFM200(2)/UQB100(2)
4476031028200120000,2013,3,2526,59140.0,1420,Re2,Lc05,59140,A171,A200,Us720,Hg04,Fm07,Rs12,85.642,0.055,0.193,82.501,0.061,0.194,105.26,92.952,1795,0,0,1,1910,0,0,4,2337,0,0,1,1988,0,0,2,4885,0,0,0,2156,0,0,5,1767,0,0,1,20000,0,0,0,1870,0,0,7,2275,0,0,5,4184,0,0,0,1869,0,0,3,320,1,2,49,831,0,4,7,1737,0,0,46,981,0,1,16,4200,0,0,0,4278,0,0,0,UMZ100(1)/UFM200(3)/UOC300(1)/UQC001(1)/UJB100(2)/UFM110(1)/UOC510(3)/UQB300(3)
4479036031101250017,2021,4,868,5758.0,3140,Re1,Lc05,5758,A162,A200,Us720,Hg03,Fm05,Rs08,97.412,0.162,0.623,95.941,0.239,0.892,108.06,101.98,490,1,1,1,3474,0,0,0,716,0,1,1,746,0,1,1,6371,0,0,0,3730,0,0,0,1781,0,0,1,20000,0,0,0,3472,0,0,0,3854,0,0,0,5237,0,0,0,585,0,3,3,691,0,1,40,2449,0,0,5,523,0,5,6,484,1,2,3,5264,0,0,0,5357,0,0,0,UQB300(1)/UMZ100(1)/UFM200(1)/UQC001(3)
4479035029107020004,2019,11,24181,3176.0,11700,Re1,Lc02,3176,A171,A200,Us610,Hg02,Fm07,Rs08,95.315,0.074,1.125,92.989,0.136,1.451,103.41,99.481,541,0,1,1,3871,0,0,0,320,1,1,1,349,1,1,1,6737,0,0,0,4122,0,0,0,1978,0,0,1,20000,0,0,0,3872,0,0,0,4245,0,0,0,5521,0,0,0,562,0,3,3,299,1,2,37,2849,0,0,4,534,0,5,6,568,0,2,3,5550,0,0,0,5646,0,0,0,UMZ100(1)/UOA120(2)/UQC001(1)/UIB100(2)/UEA110(1)
4479036022201100000,2022,7,3118,5355.0,2810,Re2,Lc05,5355,A171,A263,Us720,Hg03,Fm05,Rs10,99.714,0.17,1.165,99.227,0.209,1.497,120.44,108.73,1760,0,0,1,5230,0,0,0,1091,0,0,1,1061,0,0,1,7569,0,0,0,5407,0,0,0,3073,0,0,0,20000,0,0,0,5246,0,0,0,5578,0,0,0,6683,0,0,0,1555,0,0,3,709,0,3,46,2948,0,0,1,1662,0,0,6,1743,0,0,2,6716,0,0,0,6817,0,0,0,UMZ100(1)/UEG100(3)/UFM110(2)/UQC001(2)/UFM200(2)/UQB200(2)
4479036024201330000,2014,7,4148,31339.0,1760,Re2,Lc05,31339,A171,A200,Us720,Hg03,Fm04,Rs12,88.185,0.133,0.238,83.597,0.116,0.742,104.69,94.386,2929,0,0,1,6569,0,0,0,2378,0,0,1,2349,0,0,1,6826,0,0,0,5318,0,0,0,3316,0,0,0,20000,0,0,0,6562,0,0,0,6230,0,0,0,6730,0,0,0,2624,0,0,3,653,0,5,52,2852,0,0,1,2805,0,0,5,2891,0,0,2,6681,0,0,0,6684,0,0,0,UFM200(3)/UQC001(1)/UQB200(3)/UMZ100(2)/UQC001(3)/UFM110(1)
